track_name,stem_id,instrument,role,bpm,polyphony_score,dynamics_score,new_role,classification_reason,old_role
Track01418,S01,Pad 2 (warm),Harmony,93.75,1.7393592596054075,0.304443059071844,Harmony,Ranked Harmony,Harmony
Track01418,S02,Vibraphone,Harmony,93.75,1.8697972297668457,0.6235829868669809,Harmony,Ranked Harmony,Harmony
Track01418,S03,Bright Acoustic Piano,Harmony,93.75,1.856761455535889,0.6509529439882101,Harmony,Ranked Harmony,Lead
Track01418,S04,Electric Bass (finger),Bass,93.75,1.914070963859558,0.2451901134868447,Bass,List Match,Bass
Track01418,S05,Electric Bass (finger),Bass,93.75,1.7359474897384644,0.3614437621993956,Bass,List Match,Bass
Track01418,S06,Distortion Guitar,Harmony,93.75,2.208423852920532,0.2856847271603281,Harmony,Ranked Harmony,Harmony
Track01418,S07,Distortion Guitar,Lead,93.75,-1.0,-1.0,Lead,Top 3/10 Poly,Harmony
Track01418,S08,Distortion Guitar,Harmony,93.75,2.133004665374756,0.26586964582512,Harmony,Ranked Harmony,Harmony
Track01418,S09,Distortion Guitar,Lead,93.75,-1.0,-1.0,Lead,Top 3/10 Poly,Harmony
Track01418,S10,Drums,Drums,93.75,2.4589414596557617,0.7144175082203006,Drums,List Match,Drums
Track01418,S11,Vibraphone,Harmony,93.75,1.8701839447021484,0.6131470668437982,Harmony,Ranked Harmony,Harmony
Track01418,S12,Bright Acoustic Piano,Harmony,93.75,1.8564692735672,0.6472075934413111,Harmony,Ranked Harmony,Lead
Track01426,S00,Fretless Bass,Bass,159.57,1.3063063621520996,0.318478840278553,Bass,List Match,Bass
Track01426,S01,Acoustic Guitar (nylon),Harmony,159.57,1.8915783166885376,0.3216336955554403,Harmony,Ranked Harmony,Harmony
Track01426,S02,Flute,Harmony,159.57,1.27117657661438,0.4092688307351446,Harmony,Ranked Harmony,Lead
Track01426,S03,Electric Guitar (jazz),Lead,159.57,1.2047406435012815,0.5192036142437555,Lead,Top 2/6 Poly,Lead
Track01426,S04,Accordion,Harmony,159.57,1.6973588466644287,0.1682417848655485,Harmony,Ranked Harmony,Harmony
Track01426,S05,Acoustic Guitar (steel),Harmony,159.57,1.850770115852356,0.7308770737534579,Harmony,Ranked Harmony,Harmony
Track01426,S06,Electric Piano 2,Lead,159.57,1.1128851175308228,0.6546695902268723,Lead,Top 2/6 Poly,Lead
Track01426,S07,Drums,Drums,159.57,2.260251760482788,0.7133205955234356,Drums,List Match,Drums
Track01427,S00,String Ensemble 1,Harmony,101.35,1.9816056489944456,0.2364462726858549,Harmony,Ranked Harmony,Harmony
Track01427,S01,String Ensemble 1,Harmony,101.35,1.5363998413085938,0.2516240855322333,Harmony,Ranked Harmony,Lead
Track01427,S02,Electric Piano 2,Harmony,101.35,1.875410556793213,0.2250572772799314,Harmony,Ranked Harmony,Harmony
Track01427,S03,Acoustic Guitar (steel),Harmony,101.35,1.834709644317627,0.437626502756989,Harmony,Ranked Harmony,Harmony
Track01427,S04,Lead 3 (calliope),Harmony,101.35,1.5251657962799072,0.2366884751955955,Harmony,Ranked Harmony,Lead
Track01427,S05,Electric Bass (finger),Bass,101.35,1.2987838983535769,0.341397696523457,Bass,List Match,Bass
Track01427,S06,Piccolo,Lead,101.35,1.1011567115783691,0.4286936373878785,Lead,Top 2/8 Poly,Lead
Track01427,S07,Tremolo Strings,Harmony,101.35,2.0878467559814453,0.3721754878094468,Harmony,Ranked Harmony,Harmony
Track01427,S09,Drums,Drums,101.35,2.396254539489746,0.6145190338316405,Drums,List Match,Drums
Track01427,S11,Overdriven Guitar,Lead,101.35,-1.0,-1.0,Lead,Top 2/8 Poly,Harmony
Track01432,S01,Electric Guitar (clean),Lead,129.31,1.7717251777648926,0.334387855683656,Lead,Top 2/6 Poly,Lead
Track01432,S02,Drums,Drums,129.31,2.47339391708374,0.6432479179272025,Drums,List Match,Drums
Track01432,S03,Electric Bass (finger),Bass,129.31,2.1780247688293457,0.2415628108463676,Bass,List Match,Bass
Track01432,S04,Electric Guitar (muted),Harmony,129.31,1.8540326356887815,0.4501126551903204,Harmony,Ranked Harmony,Harmony
Track01432,S06,Slap Bass 1,Bass,129.31,2.1557741165161133,0.3155322206818922,Bass,List Match,Bass
Track01432,S07,Electric Piano 2,Harmony,129.31,1.9519520998001096,0.3612505047631654,Harmony,Ranked Harmony,Harmony
Track01432,S09,Acoustic Grand Piano,Harmony,129.31,1.8816401958465576,0.5193633127053665,Harmony,Ranked Harmony,Harmony
Track01432,S10,Brass Section,Harmony,129.31,2.06807017326355,0.3739881167109048,Harmony,Ranked Harmony,Lead
Track01432,S12,Pan Flute,Lead,129.31,1.1606650352478027,0.4112255384265244,Lead,Top 2/6 Poly,Lead
Track01434,S00,Fretless Bass,Bass,131.58,1.426628351211548,0.3705421731963687,Bass,List Match,Bass
Track01434,S01,Drums,Drums,131.58,2.431413412094116,0.5646495200310703,Drums,List Match,Drums
Track01434,S02,Electric Piano 2,Harmony,131.58,1.5344406366348269,0.4038706624415608,Harmony,Ranked Harmony,Lead
Track01434,S03,Acoustic Guitar (steel),Lead,131.58,1.424767255783081,0.4637047291824199,Lead,Top 2/5 Poly,Lead
Track01434,S04,String Ensemble 2,Harmony,131.58,1.973384976387024,0.2485234901339182,Harmony,Ranked Harmony,Harmony
Track01434,S05,Harpsichord,Harmony,131.58,1.9541678428649905,0.3745774316054349,Harmony,Ranked Harmony,Harmony
Track01434,S06,Pad 4 (choir),Lead,131.58,1.430768966674805,0.5597752195505117,Lead,Top 2/5 Poly,Lead
Track01428,S00,Bright Acoustic Piano,Harmony,197.37,1.947453498840332,0.5902787432165003,Harmony,Ranked Harmony,Harmony
Track01428,S01,Fretless Bass,Bass,197.37,2.175609827041626,0.2672871403486299,Bass,List Match,Bass
Track01428,S02,Lead 2 (sawtooth),Lead,197.37,1.0262559652328491,0.2211057390323333,Lead,Top 3/10 Poly,Lead
Track01428,S03,Overdriven Guitar,Harmony,197.37,2.344637870788574,0.1026677897437443,Harmony,Ranked Harmony,Harmony
Track01428,S04,Choir Aahs,Lead,197.37,1.5421881675720217,0.4500385692107926,Lead,Top 3/10 Poly,Harmony
Track01428,S05,String Ensemble 1,Lead,197.37,1.5314762592315674,0.2231660001771847,Lead,Top 3/10 Poly,Lead
Track01428,S06,Brass Section,Harmony,197.37,1.9495158195495603,0.334531605884068,Harmony,Ranked Harmony,Lead
Track01428,S07,Brass Section,Harmony,197.37,1.9924547672271729,0.3302091632356975,Harmony,Ranked Harmony,Harmony
Track01428,S08,Trombone,Harmony,197.37,2.192096948623657,0.3193298368387966,Harmony,Ranked Harmony,Harmony
Track01428,S09,Drums,Drums,197.37,2.4535276889801025,0.6003196737597595,Drums,List Match,Drums
Track01428,S10,Trombone,Harmony,197.37,1.7444995641708374,0.2910187987587349,Harmony,Ranked Harmony,Harmony
Track01428,S11,Orchestral Harp,Harmony,197.37,2.2102818489074707,0.3840417246261427,Harmony,Ranked Harmony,Harmony
Track01422,S00,Electric Bass (finger),Bass,113.64,2.063145637512207,0.3920000646170937,Bass,List Match,Bass
Track01422,S02,Pan Flute,Lead,113.64,1.2288552522659302,0.6549800308790868,Lead,Top 4/12 Poly,Lead
Track01422,S03,Oboe,Lead,113.64,1.1283172369003296,0.4132975659477048,Lead,Top 4/12 Poly,Lead
Track01422,S04,Lead 3 (calliope),Harmony,113.64,1.921048164367676,0.2773449465515462,Harmony,Ranked Harmony,Lead
Track01422,S05,Electric Guitar (muted),Harmony,113.64,2.0996971130371094,0.1235917099345622,Harmony,Ranked Harmony,Harmony
Track01422,S06,Distortion Guitar,Harmony,113.64,2.0840766429901123,0.1410778213989054,Harmony,Ranked Harmony,Harmony
Track01422,S07,Bright Acoustic Piano,Harmony,113.64,1.9933923482894895,0.3853804561722971,Harmony,Ranked Harmony,Harmony
Track01422,S08,Choir Aahs,Harmony,113.64,1.821829915046692,0.2026621710509089,Harmony,Ranked Harmony,Harmony
Track01422,S09,Voice Oohs,Harmony,113.64,1.8850711584091189,0.2621197845343765,Harmony,Ranked Harmony,Harmony
Track01422,S10,Drums,Drums,113.64,2.4522290229797363,0.5865383603325439,Drums,List Match,Drums
Track01422,S11,Bright Acoustic Piano,Lead,113.64,1.4306951761245728,0.2606193035274713,Lead,Top 4/12 Poly,Harmony
Track01422,S13,Pad 2 (warm),Harmony,113.64,1.9217325448989868,0.2198496726310836,Harmony,Ranked Harmony,Harmony
Track01422,S14,Electric Guitar (clean),Lead,113.64,1.8064793348312376,0.4573644137057699,Lead,Top 4/12 Poly,Harmony
Track01422,S15,Electric Guitar (muted),Harmony,113.64,2.00361967086792,0.2082190488537446,Harmony,Ranked Harmony,Harmony
Track01431,S00,Voice Oohs,Lead,117.19,1.1540656089782717,0.328033321964741,Lead,Top 3/10 Poly,Lead
Track01431,S01,Choir Aahs,Harmony,117.19,1.902428388595581,0.4529779214813534,Harmony,Ranked Harmony,Lead
Track01431,S02,Choir Aahs,Lead,117.19,1.375087857246399,0.5115096924636326,Lead,Top 3/10 Poly,Lead
Track01431,S03,Acoustic Grand Piano,Lead,117.19,1.6018682718276978,0.5945158725647484,Lead,Top 3/10 Poly,Harmony
Track01431,S04,Drums,Drums,117.19,2.396064758300781,0.7242531120705329,Drums,List Match,Drums
Track01431,S05,Electric Bass (finger),Bass,117.19,2.0380656719207764,0.2623500583852645,Bass,List Match,Bass
Track01431,S06,Bright Acoustic Piano,Harmony,117.19,1.9668599367141724,0.3634677643314294,Harmony,Ranked Harmony,Harmony
Track01431,S07,Music Box,Harmony,117.19,2.400573253631592,0.6220826713917736,Harmony,Ranked Harmony,Harmony
Track01431,S08,Electric Guitar (clean),Harmony,117.19,1.6209654808044434,0.2336416682313931,Harmony,Ranked Harmony,Harmony
Track01431,S09,Synth Strings 1,Harmony,117.19,2.032248020172119,0.2131435098906189,Harmony,Ranked Harmony,Harmony
Track01431,S10,Acoustic Guitar (steel),Harmony,117.19,2.0923399925231934,0.3676952660604349,Harmony,Ranked Harmony,Harmony
Track01431,S11,String Ensemble 1,Harmony,117.19,1.9515013694763184,0.2345183532373696,Harmony,Ranked Harmony,Harmony
Track01452,S00,Electric Bass (finger),Bass,153.06,1.454750657081604,0.3130030456486841,Bass,List Match,Bass
Track01452,S01,Drums,Drums,153.06,2.455803871154785,0.6815748950076784,Drums,List Match,Drums
Track01452,S02,Vibraphone,Harmony,153.06,2.3742516040802,0.4000445380518978,Harmony,Ranked Harmony,Harmony
Track01452,S03,Electric Guitar (clean),Lead,153.06,1.3541110754013062,0.4609681744887869,Lead,Top 2/5 Poly,Lead
Track01452,S04,Acoustic Grand Piano,Harmony,153.06,2.22139310836792,0.477200371839056,Harmony,Ranked Harmony,Lead
Track01452,S05,Honky-tonk Piano,Lead,153.06,1.958610773086548,0.4471166724155193,Lead,Top 2/5 Poly,Lead
Track01452,S06,String Ensemble 2,Harmony,153.06,2.012769937515259,0.3223338710568994,Harmony,Ranked Harmony,Harmony
Track01443,S00,Drums,Drums,127.12,2.3574647903442383,0.7079817255174743,Drums,List Match,Drums
Track01443,S01,Overdriven Guitar,Harmony,127.12,2.1364870071411133,0.2485695642442972,Harmony,Ranked Harmony,Harmony
Track01443,S02,Electric Piano 1,Harmony,127.12,1.8965452909469604,0.4251233644753562,Harmony,Ranked Harmony,Harmony
Track01443,S03,Electric Bass (finger),Bass,127.12,2.0158612728118896,0.2579489779087198,Bass,List Match,Bass
Track01443,S04,Brass Section,Harmony,127.12,1.989693522453308,0.3586865689507384,Harmony,Ranked Harmony,Lead
Track01443,S05,String Ensemble 1,Harmony,127.12,1.8979555368423464,0.4794292792068045,Harmony,Ranked Harmony,Lead
Track01443,S06,Trumpet,Lead,127.12,1.7291408777236938,0.4308538217118863,Lead,Top 2/6 Poly,Lead
Track01443,S07,Pad 4 (choir),Lead,127.12,1.565088987350464,0.4772460648506137,Lead,Top 2/6 Poly,Harmony
Track01449,S00,Bright Acoustic Piano,Harmony,144.23,2.0242395401000977,0.5017759428867384,Harmony,Ranked Harmony,Harmony
Track01449,S01,Acoustic Guitar (nylon),Harmony,144.23,2.059876680374145,0.4961224282430279,Harmony,Ranked Harmony,Harmony
Track01449,S02,Drums,Drums,144.23,2.4201838970184326,0.6868450154209131,Drums,List Match,Drums
Track01449,S03,Percussive Organ,Harmony,144.23,1.7548186779022217,0.2009428006019518,Harmony,Ranked Harmony,Harmony
Track01449,S04,Fretless Bass,Bass,144.23,1.655503749847412,0.245478634832104,Bass,List Match,Bass
Track01449,S05,String Ensemble 2,Lead,144.23,1.6419904232025146,0.303620928093229,Lead,Top 2/6 Poly,Lead
Track01449,S06,Overdriven Guitar,Harmony,144.23,1.7750244140625,0.1871725943886213,Harmony,Ranked Harmony,Lead
Track01449,S07,Voice Oohs,Lead,144.23,1.6706178188323977,0.2829375774182522,Lead,Top 2/6 Poly,Lead
Track01439,S00,Pad 2 (warm),Harmony,150.0,2.0250403881073,0.2486002370241904,Harmony,Ranked Harmony,Harmony
Track01439,S01,Fretless Bass,Bass,150.0,1.7420827150344849,0.3211278207694167,Bass,List Match,Bass
Track01439,S02,String Ensemble 2,Harmony,150.0,1.9004560708999636,0.3032243294742508,Harmony,Ranked Harmony,Harmony
Track01439,S03,Vibraphone,Harmony,150.0,1.86155903339386,0.5571571982011347,Harmony,Ranked Harmony,Lead
Track01439,S04,Choir Aahs,Harmony,150.0,1.912386775016785,0.1893757384150347,Harmony,Ranked Harmony,Harmony
Track01439,S05,Harpsichord,Lead,150.0,1.387300729751587,0.6379792478255406,Lead,Top 3/9 Poly,Lead
Track01439,S06,Acoustic Grand Piano,Harmony,150.0,1.9771240949630735,0.3768266408841987,Harmony,Ranked Harmony,Harmony
Track01439,S07,String Ensemble 1,Lead,150.0,1.7316865921020508,0.2421339427880233,Lead,Top 3/9 Poly,Harmony
Track01439,S08,Acoustic Guitar (steel),Harmony,150.0,1.931041955947876,0.5807485376698432,Harmony,Ranked Harmony,Harmony
Track01439,S09,Drums,Drums,150.0,2.4163663387298584,0.7437869199298822,Drums,List Match,Drums
Track01439,S10,Oboe,Lead,150.0,1.331465244293213,0.3781133081460076,Lead,Top 3/9 Poly,Lead
Track01440,S00,Electric Bass (finger),Bass,115.38,1.1370686292648315,0.4166795963139644,Bass,List Match,Bass
Track01440,S01,Pad 1 (new age),Harmony,115.38,1.848365068435669,0.248050672089565,Harmony,Ranked Harmony,Harmony
Track01440,S02,Acoustic Guitar (steel),Lead,115.38,1.7876269817352295,0.5441108484720231,Lead,Top 3/9 Poly,Lead
Track01440,S03,Pad 1 (new age),Lead,115.38,1.5325677394866943,0.6886638507025133,Lead,Top 3/9 Poly,Lead
Track01440,S04,Electric Piano 1,Harmony,115.38,1.9674946069717407,0.3469479224155388,Harmony,Ranked Harmony,Harmony
Track01440,S05,Acoustic Guitar (steel),Harmony,115.38,2.2669711112976074,0.5565720387132831,Harmony,Ranked Harmony,Harmony
Track01440,S06,String Ensemble 2,Harmony,115.38,2.0176219940185547,0.206208166320402,Harmony,Ranked Harmony,Harmony
Track01440,S07,Pad 7 (halo),Harmony,115.38,1.8937684297561648,0.3757927129235476,Harmony,Ranked Harmony,Harmony
Track01440,S08,Drums,Drums,115.38,2.417757272720337,0.6086386392585331,Drums,List Match,Drums
Track01440,S09,String Ensemble 1,Harmony,115.38,1.7961348295211792,0.4025034251866104,Harmony,Ranked Harmony,Lead
Track01440,S10,Bright Acoustic Piano,Lead,115.38,-1.0,-1.0,Lead,Top 3/9 Poly,Harmony
Track01437,S00,Reed Organ,Harmony,107.14,1.7188029289245603,0.1801402870972344,Harmony,Ranked Harmony,Harmony
Track01437,S02,Lead 2 (sawtooth),Lead,107.14,1.3490098714828491,0.2843927219263986,Lead,Top 4/12 Poly,Lead
Track01437,S03,Acoustic Guitar (steel),Harmony,107.14,2.0567855834960938,0.5594104592546464,Harmony,Ranked Harmony,Lead
Track01437,S04,Electric Piano 1,Lead,107.14,1.700785517692566,0.3627853196624052,Lead,Top 4/12 Poly,Harmony
Track01437,S05,Rock Organ,Lead,107.14,1.421339750289917,0.2435617047444527,Lead,Top 4/12 Poly,Harmony
Track01437,S06,Electric Grand Piano,Harmony,107.14,1.905961990356445,0.3180828873275783,Harmony,Ranked Harmony,Harmony
Track01437,S07,Distortion Guitar,Harmony,107.14,2.15207839012146,0.110820311827147,Harmony,Ranked Harmony,Harmony
Track01437,S09,Drums,Drums,107.14,2.4415085315704346,0.6021491596026217,Drums,List Match,Drums
Track01437,S10,Acoustic Guitar (steel),Harmony,107.14,2.121602296829224,0.5506066321706997,Harmony,Ranked Harmony,Harmony
Track01437,S11,Electric Guitar (clean),Harmony,107.14,2.183178424835205,0.311077808510188,Harmony,Ranked Harmony,Harmony
Track01437,S12,Pad 3 (polysynth),Harmony,107.14,1.7303370237350464,0.2881335410091156,Harmony,Ranked Harmony,Harmony
Track01437,S13,Rock Organ,Lead,107.14,1.3686672449111938,0.200748109795973,Lead,Top 4/12 Poly,Lead
Track01437,S14,String Ensemble 1,Harmony,107.14,1.8920578956604004,0.1360085852817432,Harmony,Ranked Harmony,Harmony
Track01456,S00,Fretless Bass,Bass,166.67,1.3427451848983765,0.289001241119188,Bass,List Match,Bass
Track01456,S01,Drums,Drums,166.67,2.4068524837493896,0.4528851940121566,Drums,List Match,Drums
Track01456,S02,Electric Piano 1,Lead,166.67,1.6887563467025757,0.240069236327542,Lead,Top 1/4 Poly,Lead
Track01456,S03,Acoustic Guitar (steel),Harmony,166.67,1.7516911029815674,0.3306151354864319,Harmony,Ranked Harmony,Lead
Track01456,S04,String Ensemble 1,Harmony,166.67,1.855514407157898,0.1587105946396743,Harmony,Ranked Harmony,Harmony
Track01456,S05,Acoustic Guitar (nylon),Harmony,166.67,2.10953688621521,0.5643305705338529,Harmony,Ranked Harmony,Harmony
Track01448,S00,Fretless Bass,Bass,113.64,1.9943643808364868,0.3338300490200666,Bass,List Match,Bass
Track01448,S01,Voice Oohs,Lead,113.64,-1.0,-1.0,Lead,Top 3/10 Poly,Lead
Track01448,S02,Trumpet,Lead,113.64,1.538638710975647,0.2150668814516003,Lead,Top 3/10 Poly,Lead
Track01448,S03,Trombone,Harmony,113.64,2.1163480281829834,0.2283296479770732,Harmony,Ranked Harmony,Harmony
Track01448,S04,String Ensemble 1,Lead,113.64,1.315954566001892,0.3857771612551689,Lead,Top 3/10 Poly,Lead
Track01448,S05,Choir Aahs,Harmony,113.64,1.850801467895508,0.5485642238805085,Harmony,Ranked Harmony,Harmony
Track01448,S06,Brass Section,Harmony,113.64,1.9615347385406492,0.1414232964902546,Harmony,Ranked Harmony,Harmony
Track01448,S07,Electric Guitar (muted),Harmony,113.64,2.0455658435821533,0.4947209721929423,Harmony,Ranked Harmony,Harmony
Track01448,S08,Drums,Drums,113.64,2.4535117149353027,0.3578239872769893,Drums,List Match,Drums
Track01448,S09,Electric Piano 2,Harmony,113.64,2.1190526485443115,0.4188176541767326,Harmony,Ranked Harmony,Harmony
Track01448,S10,Clavinet,Harmony,113.64,2.1015470027923584,0.349001631877896,Harmony,Ranked Harmony,Harmony
Track01448,S11,Rock Organ,Harmony,113.64,1.714170217514038,0.3856389282067827,Harmony,Ranked Harmony,Harmony
Track01453,S00,Electric Guitar (muted),Harmony,98.68,1.648247003555298,0.5544783223209447,Harmony,Ranked Harmony,Harmony
Track01453,S01,Fretless Bass,Bass,98.68,2.0336716175079346,0.3362827492507492,Bass,List Match,Bass
Track01453,S02,Pad 1 (new age),Lead,98.68,1.5675370693206787,0.4318840226238202,Lead,Top 3/9 Poly,Harmony
Track01453,S04,Acoustic Guitar (steel),Harmony,98.68,1.6745421886444092,0.4971696462765511,Harmony,Ranked Harmony,Lead
Track01453,S05,Electric Piano 2,Lead,98.68,1.5970216989517212,0.2412634735566644,Lead,Top 3/9 Poly,Harmony
Track01453,S06,Drawbar Organ,Harmony,98.68,1.8689632415771484,0.278036872772961,Harmony,Ranked Harmony,Harmony
Track01453,S07,Acoustic Guitar (nylon),Harmony,98.68,2.162581443786621,0.4451974953699482,Harmony,Ranked Harmony,Harmony
Track01453,S08,String Ensemble 1,Harmony,98.68,1.6048901081085205,0.5122361519550698,Harmony,Ranked Harmony,Lead
Track01453,S09,Choir Aahs,Lead,98.68,1.28878915309906,0.284710855354318,Lead,Top 3/9 Poly,Lead
Track01453,S10,Drums,Drums,98.68,2.350412130355835,0.5370774478769804,Drums,List Match,Drums
Track01453,S11,Acoustic Grand Piano,Harmony,98.68,1.779077172279358,0.5714458659693988,Harmony,Ranked Harmony,Harmony
Track01461,S00,Vibraphone,Lead,138.89,1.4956190586090088,0.5516222587103184,Lead,Top 2/7 Poly,Lead
Track01461,S01,Electric Bass (finger),Bass,138.89,1.3751590251922607,0.227482851596822,Bass,List Match,Bass
Track01461,S02,Electric Piano 2,Harmony,138.89,1.884913802146912,0.1798220686464884,Harmony,Ranked Harmony,Harmony
Track01461,S03,Electric Guitar (muted),Lead,138.89,1.7819020748138428,0.0910687228926534,Lead,Top 2/7 Poly,Harmony
Track01461,S04,String Ensemble 1,Harmony,138.89,2.106175184249878,0.7952584693047068,Harmony,Ranked Harmony,Harmony
Track01461,S05,Drums,Drums,138.89,2.265188455581665,0.5900029021132503,Drums,List Match,Drums
Track01461,S06,String Ensemble 1,Harmony,138.89,1.960596203804016,0.4815934224318907,Harmony,Ranked Harmony,Lead
Track01461,S07,Choir Aahs,Harmony,138.89,1.9219400882720947,0.2613620662037685,Harmony,Ranked Harmony,Harmony
Track01461,S08,Voice Oohs,Harmony,138.89,1.7907977104187012,0.2604987381650823,Harmony,Ranked Harmony,Lead
Track01454,S00,Drums,Drums,125.0,2.4651310443878174,0.6299858083104131,Drums,List Match,Drums
Track01454,S01,Clavinet,Harmony,125.0,2.051541328430176,0.2884509963569248,Harmony,Ranked Harmony,Harmony
Track01454,S02,Electric Piano 1,Harmony,125.0,2.023359060287476,0.3632037105931146,Harmony,Ranked Harmony,Harmony
Track01454,S03,Flute,Lead,125.0,0.8964077830314636,0.6342358827699471,Lead,Top 3/9 Poly,Lead
Track01454,S04,Trombone,Harmony,125.0,2.195657730102539,0.2462863861838846,Harmony,Ranked Harmony,Harmony
Track01454,S05,Brass Section,Lead,125.0,1.255350112915039,0.2802703246957452,Lead,Top 3/9 Poly,Lead
Track01454,S06,Lead 3 (calliope),Harmony,125.0,2.061506986618042,0.3159142479613137,Harmony,Ranked Harmony,Lead
Track01454,S07,String Ensemble 2,Lead,125.0,1.7936437129974363,0.2909825530111949,Lead,Top 3/9 Poly,Harmony
Track01454,S08,Fretless Bass,Bass,125.0,2.0014538764953613,0.4256955435711687,Bass,List Match,Bass
Track01454,S09,Electric Guitar (clean),Harmony,125.0,1.8281528949737549,0.273748409543067,Harmony,Ranked Harmony,Harmony
Track01454,S10,Electric Guitar (muted),Harmony,125.0,2.1626172065734863,0.4912668760359268,Harmony,Ranked Harmony,Harmony
Track01459,S00,Pad 3 (polysynth),Harmony,125.0,1.5491993427276611,0.2666212460646012,Harmony,Ranked Harmony,Harmony
Track01459,S01,Electric Piano 2,Harmony,125.0,1.967993259429932,0.2861529067128135,Harmony,Ranked Harmony,Harmony
Track01459,S02,String Ensemble 1,Harmony,125.0,1.5893988609313965,0.4207708846843433,Harmony,Ranked Harmony,Harmony
Track01459,S03,Electric Guitar (clean),Harmony,125.0,2.1561872959136963,0.3980610307001845,Harmony,Ranked Harmony,Harmony
Track01459,S04,Drums,Drums,125.0,2.473160982131958,0.7002123607230227,Drums,List Match,Drums
Track01459,S05,Electric Bass (finger),Bass,125.0,2.1132619380950928,0.3348602948669527,Bass,List Match,Bass
Track01459,S06,Trumpet,Lead,125.0,1.204019546508789,0.3288682411790337,Lead,Top 3/9 Poly,Lead
Track01459,S08,Pan Flute,Lead,125.0,1.425209641456604,0.5153219404919814,Lead,Top 3/9 Poly,Lead
Track01459,S09,Alto Sax,Lead,125.0,1.1579782962799072,0.3147974426861647,Lead,Top 3/9 Poly,Lead
Track01459,S10,Brass Section,Harmony,125.0,1.6145367622375488,0.2414216607024744,Harmony,Ranked Harmony,Harmony
Track01459,S12,Voice Oohs,Harmony,125.0,1.426241159439087,0.4601651147408548,Harmony,Ranked Harmony,Harmony
Track01466,S00,Slap Bass 1,Bass,150.0,2.1707496643066406,0.2136224390982681,Bass,List Match,Bass
Track01466,S01,Acoustic Bass,Bass,150.0,2.1197073459625244,0.1853373336805142,Bass,List Match,Bass
Track01466,S02,Electric Grand Piano,Harmony,150.0,1.7197774648666382,0.5157906185252601,Harmony,Ranked Harmony,Lead
Track01466,S04,Drawbar Organ,Harmony,150.0,1.2629424333572388,0.0705491484342765,Harmony,Ranked Harmony,Lead
Track01466,S05,Drums,Drums,150.0,2.39750337600708,0.4737358377328253,Drums,List Match,Drums
Track01466,S06,Fretless Bass,Bass,150.0,1.7283236980438232,0.1776225573242036,Bass,List Match,Bass
Track01466,S08,Overdriven Guitar,Lead,150.0,-1.0,-1.0,Lead,Top 2/5 Poly,Harmony
Track01466,S09,Synth Strings 1,Harmony,150.0,1.769197940826416,0.3965168035170007,Harmony,Ranked Harmony,Harmony
Track01466,S10,Overdriven Guitar,Lead,150.0,-1.0,-1.0,Lead,Top 2/5 Poly,Lead
Track01462,S00,Electric Piano 2,Harmony,141.51,1.8635565042495728,0.243371649365995,Harmony,Ranked Harmony,Harmony
Track01462,S01,Pad 1 (new age),Harmony,141.51,1.8282945156097408,0.3089243157500398,Harmony,Ranked Harmony,Harmony
Track01462,S02,Fretless Bass,Bass,141.51,1.4994876384735107,0.2802958774493556,Bass,List Match,Bass
Track01462,S03,String Ensemble 1,Harmony,141.51,1.6142998933792114,0.2410942633126222,Harmony,Ranked Harmony,Harmony
Track01462,S04,Electric Guitar (jazz),Lead,141.51,1.3806309700012207,0.2879383975603544,Lead,Top 2/7 Poly,Lead
Track01462,S05,Drums,Drums,141.51,2.406262159347534,0.5877127907272788,Drums,List Match,Drums
Track01462,S06,Electric Guitar (clean),Lead,141.51,1.3155516386032104,0.4069962885062749,Lead,Top 2/7 Poly,Lead
Track01462,S08,Electric Guitar (muted),Harmony,141.51,1.9113692045211792,0.4915869395067695,Harmony,Ranked Harmony,Harmony
Track01462,S09,Distortion Guitar,Harmony,141.51,1.5571612119674685,0.1716478878064383,Harmony,Ranked Harmony,Lead
Track01464,S00,Bright Acoustic Piano,Harmony,197.37,2.164881944656372,0.3609579547411978,Harmony,Ranked Harmony,Harmony
Track01464,S01,Fretless Bass,Bass,197.37,1.9654607772827148,0.3523148138655795,Bass,List Match,Bass
Track01464,S02,Lead 2 (sawtooth),Harmony,197.37,1.9396291971206665,0.2053614105500004,Harmony,Ranked Harmony,Lead
Track01464,S03,Overdriven Guitar,Harmony,197.37,2.3182625770568848,0.1293514086393254,Harmony,Ranked Harmony,Harmony
Track01464,S04,Choir Aahs,Lead,197.37,1.7064224481582642,0.2851475816121643,Lead,Top 3/10 Poly,Lead
Track01464,S05,String Ensemble 1,Lead,197.37,1.82261061668396,0.5226300664233711,Lead,Top 3/10 Poly,Harmony
Track01464,S06,Brass Section,Harmony,197.37,1.9808759689331052,0.1930989524609923,Harmony,Ranked Harmony,Lead
Track01464,S07,Brass Section,Harmony,197.37,1.9236332178115845,0.1931981387899237,Harmony,Ranked Harmony,Harmony
Track01464,S08,Trombone,Harmony,197.37,2.1975271701812744,0.3094337312515782,Harmony,Ranked Harmony,Harmony
Track01464,S09,Drums,Drums,197.37,2.4205830097198486,0.5643293287818302,Drums,List Match,Drums
Track01464,S10,Trombone,Lead,197.37,1.8110183477401731,0.2955806468920771,Lead,Top 3/10 Poly,Harmony
Track01464,S11,Orchestral Harp,Harmony,197.37,2.198822259902954,0.3638839816088617,Harmony,Ranked Harmony,Harmony
